                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    162,                0.51524,                0.45236,                 1.0583,                0.89071,                0.85479,                 0.8988,                 0.7454,                0.72146,                0.61329,                 1.2864,                0.00472,                0.00472,                0.00472
                    163,                0.50755,                0.44487,                 1.0535,                0.91006,                0.85008,                0.89866,                0.74751,                0.71905,                0.61461,                 1.2875,               0.004687,               0.004687,               0.004687
                    164,                0.50142,                0.44465,                 1.0543,                0.89092,                0.85369,                0.89351,                0.74585,                0.72463,                0.62442,                 1.2965,               0.004654,               0.004654,               0.004654
                    165,                0.50768,                0.45208,                 1.0575,                0.89567,                0.84972,                0.89734,                0.74361,                0.71795,                0.62071,                 1.2783,               0.004621,               0.004621,               0.004621
                    166,                0.50848,                0.44602,                 1.0585,                0.89971,                0.84277,                0.89723,                 0.7426,                0.71872,                0.62971,                 1.2836,               0.004588,               0.004588,               0.004588
                    167,                0.50266,                0.44233,                 1.0555,                  0.869,                0.86097,                0.89784,                0.74375,                0.72009,                0.63683,                 1.2757,               0.004555,               0.004555,               0.004555
                    168,                0.50865,                0.45256,                 1.0619,                0.91088,                0.82441,                0.89518,                0.74171,                0.71756,                0.62891,                 1.2794,               0.004522,               0.004522,               0.004522
                    169,                0.50518,                0.44332,                 1.0546,                0.88653,                0.83869,                0.89411,                0.74527,                0.71095,                0.61905,                 1.2841,               0.004489,               0.004489,               0.004489
                    170,                0.50018,                0.44038,                 1.0531,                0.90724,                 0.8354,                0.89747,                0.74938,                0.70699,                0.60136,                 1.2746,               0.004456,               0.004456,               0.004456
                    171,                0.49362,                0.44597,                 1.0504,                  0.891,                0.85043,                0.89325,                0.74817,                0.70772,                0.61956,                 1.2776,               0.004423,               0.004423,               0.004423
                    172,                0.51682,                0.44662,                 1.0655,                 0.8962,                 0.8376,                0.89221,                0.74457,                0.71236,                 0.6203,                 1.2719,                0.00439,                0.00439,                0.00439
                    173,                0.50137,                0.43971,                 1.0617,                0.90868,                 0.8287,                0.89316,                0.73861,                0.72702,                0.62783,                 1.2878,               0.004357,               0.004357,               0.004357
                    174,                0.49426,                0.43271,                 1.0514,                0.87558,                0.85717,                0.89327,                0.74277,                0.71619,                0.64125,                  1.279,               0.004324,               0.004324,               0.004324
                    175,                0.49445,                 0.4331,                 1.0512,                0.90934,                0.84363,                0.89512,                0.74406,                0.71893,                0.63261,                 1.2885,               0.004291,               0.004291,               0.004291
                    176,                0.50117,                0.43731,                 1.0568,                0.90746,                0.84164,                0.89765,                0.75021,                0.70753,                0.61732,                 1.2796,               0.004258,               0.004258,               0.004258
                    177,                0.48983,                 0.4142,                  1.047,                0.91197,                0.83729,                0.89471,                0.74589,                0.71556,                0.61726,                 1.2906,               0.004225,               0.004225,               0.004225
                    178,                0.50661,                0.43652,                 1.0536,                0.91659,                0.83091,                0.89501,                0.74546,                0.71143,                0.61372,                 1.2781,               0.004192,               0.004192,               0.004192
                    179,                0.49729,                0.43613,                 1.0531,                 0.9105,                0.83745,                0.89846,                0.74814,                0.70884,                0.60782,                 1.2872,               0.004159,               0.004159,               0.004159
                    180,                0.49304,                0.43645,                 1.0434,                0.90428,                0.83623,                0.89718,                0.75116,                 0.7029,                0.60973,                 1.2788,               0.004126,               0.004126,               0.004126
                    181,                0.49303,                0.43842,                 1.0518,                0.89251,                0.85402,                0.89813,                0.74933,                0.70712,                0.61262,                 1.2761,               0.004093,               0.004093,               0.004093
                    182,                0.48011,                0.42432,                 1.0442,                0.88659,                0.86299,                0.89951,                0.75056,                0.71147,                0.60304,                  1.287,                0.00406,                0.00406,                0.00406
                    183,                 0.4896,                0.42411,                 1.0382,                0.91494,                0.83925,                0.90124,                0.75488,                0.70398,                0.60502,                 1.2831,               0.004027,               0.004027,               0.004027
                    184,                0.49682,                0.42255,                 1.0523,                0.89185,                0.85498,                0.89808,                0.75034,                0.70645,                0.61758,                 1.2814,               0.003994,               0.003994,               0.003994
                    185,                0.49316,                0.42422,                 1.0449,                0.88132,                0.85733,                0.89635,                0.75306,                0.70815,                0.61762,                 1.2882,               0.003961,               0.003961,               0.003961
                    186,                0.48365,                0.41557,                  1.043,                0.88694,                0.85122,                0.89995,                0.75202,                0.72177,                0.62122,                 1.3044,               0.003928,               0.003928,               0.003928
                    187,                0.47625,                0.42184,                 1.0426,                0.87056,                0.86435,                 0.9003,                0.75231,                0.72318,                0.63186,                 1.3033,               0.003895,               0.003895,               0.003895
                    188,                0.47653,                0.41505,                 1.0431,                0.88504,                0.85633,                0.89548,                0.74724,                0.71937,                0.63449,                 1.3014,               0.003862,               0.003862,               0.003862
                    189,                0.48424,                0.42499,                 1.0447,                 0.8807,                0.85632,                0.89388,                0.74979,                0.71726,                0.63376,                 1.2913,               0.003829,               0.003829,               0.003829
                    190,                0.47417,                 0.4089,                 1.0387,                0.87563,                0.85781,                0.89798,                0.75415,                0.70672,                0.63068,                 1.2774,               0.003796,               0.003796,               0.003796
                    191,                0.47706,                0.41001,                   1.04,                0.87707,                 0.8576,                0.89536,                0.75468,                0.70056,                0.62226,                 1.2738,               0.003763,               0.003763,               0.003763
                    192,                0.47811,                   0.42,                 1.0441,                0.88907,                0.84984,                0.89516,                 0.7529,                 0.7065,                0.62892,                 1.2803,                0.00373,                0.00373,                0.00373
                    193,                0.47314,                0.41201,                 1.0366,                0.86617,                0.87155,                0.89666,                0.75274,                0.70846,                0.62217,                 1.2806,               0.003697,               0.003697,               0.003697
                    194,                0.47089,                0.40837,                 1.0329,                 0.8787,                0.86366,                0.89558,                0.75158,                0.70636,                0.62453,                 1.2833,               0.003664,               0.003664,               0.003664
                    195,                0.47372,                0.40017,                 1.0407,                0.90151,                0.84167,                0.89623,                0.75093,                0.71829,                0.63545,                 1.2965,               0.003631,               0.003631,               0.003631
                    196,                0.46615,                0.39654,                 1.0287,                0.87008,                0.87099,                0.89769,                0.75207,                0.70931,                0.64189,                 1.2872,               0.003598,               0.003598,               0.003598
                    197,                0.46847,                 0.3977,                 1.0361,                0.89283,                0.86045,                0.89894,                0.75719,                0.71229,                0.63688,                 1.2862,               0.003565,               0.003565,               0.003565
                    198,                0.47361,                0.40633,                 1.0332,                 0.8997,                0.84868,                0.90144,                0.75666,                0.71208,                0.63296,                  1.285,               0.003532,               0.003532,               0.003532
                    199,                0.46885,                0.40378,                 1.0376,                0.88397,                0.84995,                0.89824,                0.75115,                0.70857,                0.62993,                 1.2811,               0.003499,               0.003499,               0.003499
                    200,                0.46497,                0.40867,                 1.0386,                0.89618,                0.84633,                0.89509,                0.75012,                 0.7134,                0.63906,                 1.2878,               0.003466,               0.003466,               0.003466
                    201,                0.46184,                0.39093,                 1.0275,                0.89559,                0.84994,                0.89689,                0.75243,                0.71503,                0.63272,                 1.2887,               0.003433,               0.003433,               0.003433
                    202,                0.45831,                0.39422,                 1.0349,                 0.8709,                0.86047,                0.89322,                 0.7439,                0.70009,                0.63277,                 1.2818,                 0.0034,                 0.0034,                 0.0034
                    203,                 0.4641,                0.39819,                 1.0259,                0.88796,                0.84435,                0.89366,                0.74527,                0.70291,                0.63913,                 1.2799,               0.003367,               0.003367,               0.003367
                    204,                0.46856,                0.39179,                 1.0379,                0.88785,                0.85509,                0.89415,                0.74748,                0.70874,                0.63003,                 1.2836,               0.003334,               0.003334,               0.003334
                    205,                0.46098,                0.39483,                 1.0353,                0.89715,                0.83825,                0.89316,                0.74869,                0.70098,                0.63903,                 1.2792,               0.003301,               0.003301,               0.003301
                    206,                0.46059,                0.39384,                 1.0322,                0.89369,                0.84053,                0.89698,                0.75272,                0.70083,                  0.651,                 1.2778,               0.003268,               0.003268,               0.003268
                    207,                0.45467,                0.39405,                 1.0243,                0.89063,                0.85355,                0.89641,                0.75185,                0.69937,                0.64963,                 1.2855,               0.003235,               0.003235,               0.003235
                    208,                0.45629,                0.38942,                 1.0286,                0.88893,                0.84756,                 0.8959,                0.74937,                0.70841,                0.64816,                 1.2928,               0.003202,               0.003202,               0.003202
                    209,                0.45043,                0.39095,                 1.0172,                0.88951,                0.85181,                 0.8956,                0.74525,                0.71624,                0.64583,                 1.2996,               0.003169,               0.003169,               0.003169
                    210,                0.45824,                0.39738,                 1.0315,                0.90076,                0.83611,                0.89689,                0.75004,                0.71043,                0.64224,                 1.2914,               0.003136,               0.003136,               0.003136
                    211,                0.45487,                0.40222,                 1.0277,                0.88315,                0.85885,                0.89982,                0.75248,                0.71342,                0.63115,                 1.2944,               0.003103,               0.003103,               0.003103
                    212,                0.44119,                0.38149,                 1.0143,                0.88666,                0.86554,                 0.9013,                 0.7533,                0.71856,                0.63532,                 1.3026,                0.00307,                0.00307,                0.00307
                    213,                0.45597,                0.38596,                 1.0309,                0.88488,                0.86996,                0.90295,                0.75314,                0.71025,                0.62432,                 1.2943,               0.003037,               0.003037,               0.003037
                    214,                0.45617,                0.38175,                 1.0277,                0.90751,                0.85566,                0.90222,                0.75506,                0.71665,                0.62606,                 1.2981,               0.003004,               0.003004,               0.003004
                    215,                0.44489,                0.37665,                 1.0227,                0.89934,                0.86255,                0.89949,                0.75394,                 0.7137,                0.63295,                 1.2948,               0.002971,               0.002971,               0.002971
                    216,                0.43864,                0.37909,                 1.0178,                0.90317,                0.85167,                0.89761,                0.74985,                0.71684,                 0.6413,                 1.2963,               0.002938,               0.002938,               0.002938
                    217,                0.44253,                0.37628,                 1.0233,                0.90827,                 0.8492,                0.89688,                0.74988,                 0.7134,                0.64796,                 1.2918,               0.002905,               0.002905,               0.002905
                    218,                0.44416,                0.38305,                 1.0197,                 0.8933,                 0.8639,                0.89803,                0.75119,                0.72002,                0.63704,                 1.2972,               0.002872,               0.002872,               0.002872
                    219,                0.44722,                0.38077,                 1.0235,                0.89004,                0.86657,                0.89826,                0.75419,                0.72602,                0.63189,                 1.3081,               0.002839,               0.002839,               0.002839
                    220,                0.44643,                0.38079,                 1.0313,                0.89904,                0.86089,                0.90028,                0.75233,                0.72609,                0.63111,                 1.3033,               0.002806,               0.002806,               0.002806
                    221,                0.44714,                0.38061,                 1.0224,                0.89096,                0.86383,                0.90097,                0.75546,                0.72652,                0.64319,                 1.2999,               0.002773,               0.002773,               0.002773
                    222,                0.44581,                0.37323,                 1.0172,                 0.9002,                0.86047,                0.89659,                0.75095,                0.71217,                0.65012,                 1.2885,                0.00274,                0.00274,                0.00274
                    223,                0.43832,                0.37191,                 1.0142,                0.90758,                0.84071,                0.89325,                0.74801,                0.71386,                0.65098,                 1.2898,               0.002707,               0.002707,               0.002707
                    224,                0.41957,                0.35838,                  1.008,                 0.9025,                0.84585,                0.89616,                0.75079,                0.71849,                0.64903,                 1.2956,               0.002674,               0.002674,               0.002674
                    225,                0.44378,                0.37159,                 1.0211,                0.90565,                 0.8459,                0.89862,                0.75033,                0.72355,                0.64717,                 1.3025,               0.002641,               0.002641,               0.002641
                    226,                0.43131,                0.36477,                 1.0108,                0.90911,                 0.8493,                0.90317,                 0.7529,                0.72044,                0.62775,                 1.3015,               0.002608,               0.002608,               0.002608
                    227,                0.43722,                0.37052,                 1.0224,                0.90887,                0.84757,                0.90247,                 0.7544,                0.71584,                0.61802,                 1.2986,               0.002575,               0.002575,               0.002575
                    228,                0.42683,                0.37188,                 1.0105,                0.89202,                0.86104,                0.90217,                0.75553,                0.72024,                0.62371,                  1.302,               0.002542,               0.002542,               0.002542
                    229,                0.42857,                0.36668,                 1.0117,                0.90215,                0.85323,                0.90186,                0.75608,                0.72082,                0.62604,                 1.3024,               0.002509,               0.002509,               0.002509
                    230,                0.43114,                0.37035,                  1.016,                0.89995,                0.85135,                0.90017,                0.75681,                0.71591,                0.63203,                 1.2985,               0.002476,               0.002476,               0.002476
                    231,                0.43123,                0.36625,                 1.0134,                0.89313,                0.85424,                0.89592,                0.75319,                0.71939,                0.64189,                 1.3044,               0.002443,               0.002443,               0.002443
                    232,                0.42741,                0.35654,                 1.0131,                0.87645,                0.86868,                0.89546,                0.75315,                0.71872,                0.64372,                 1.3036,                0.00241,                0.00241,                0.00241
                    233,                0.41877,                 0.3549,                 1.0057,                0.90831,                0.84209,                0.89702,                0.75499,                0.72022,                0.64509,                 1.3027,               0.002377,               0.002377,               0.002377
                    234,                 0.4269,                0.36238,                 1.0102,                0.88007,                0.86418,                0.89911,                0.75728,                0.72325,                 0.6456,                 1.3047,               0.002344,               0.002344,               0.002344
                    235,                0.43003,                0.35694,                 1.0133,                 0.8905,                0.86572,                0.89819,                0.75563,                0.71883,                0.64696,                 1.3034,               0.002311,               0.002311,               0.002311
                    236,                 0.4285,                0.35987,                 1.0155,                0.89389,                0.85632,                0.89553,                0.75726,                0.71443,                0.64437,                 1.3016,               0.002278,               0.002278,               0.002278
                    237,                0.41297,                0.35096,                 1.0063,                  0.891,                0.86338,                0.89799,                0.75697,                0.70801,                0.64963,                  1.296,               0.002245,               0.002245,               0.002245
                    238,                0.42555,                0.35647,                 1.0059,                0.89233,                0.85221,                0.89663,                0.75669,                0.70801,                0.64063,                 1.2952,               0.002212,               0.002212,               0.002212
                    239,                0.42597,                0.35636,                  1.015,                0.88535,                0.86119,                0.89592,                0.75584,                0.70768,                0.63997,                 1.2946,               0.002179,               0.002179,               0.002179
                    240,                0.41631,                0.34602,                 1.0058,                0.88754,                0.85353,                0.89662,                0.75407,                0.71147,                0.64208,                 1.2976,               0.002146,               0.002146,               0.002146
                    241,                0.43212,                0.35965,                 1.0134,                 0.8828,                0.85841,                0.89647,                0.75436,                0.71111,                0.64328,                 1.2956,               0.002113,               0.002113,               0.002113
                    242,                0.41021,                0.34594,                 1.0069,                  0.887,                 0.8582,                0.89874,                0.75687,                0.71044,                0.64431,                 1.2986,                0.00208,                0.00208,                0.00208
                    243,                0.41166,                0.34787,                 1.0025,                0.89282,                0.86059,                0.89866,                0.75635,                0.70786,                0.64432,                 1.2964,               0.002047,               0.002047,               0.002047
                    244,                0.40811,                0.34497,                 1.0025,                0.88961,                0.85265,                0.89957,                0.75659,                0.70576,                0.64488,                 1.2968,               0.002014,               0.002014,               0.002014
                    245,                0.41363,                0.34127,                 1.0045,                0.89328,                 0.8557,                 0.8969,                0.75394,                0.70987,                0.65094,                 1.3004,               0.001981,               0.001981,               0.001981
                    246,                0.41209,                0.34159,                 1.0061,                0.89618,                0.85788,                0.89704,                0.75167,                0.71483,                0.64598,                 1.3064,               0.001948,               0.001948,               0.001948
                    247,                0.41638,                 0.3485,                 1.0022,                0.88005,                0.86275,                0.89504,                0.75322,                0.71113,                0.64261,                 1.3049,               0.001915,               0.001915,               0.001915
                    248,                0.40678,                0.34568,                 1.0014,                0.88892,                  0.857,                0.89463,                0.75491,                0.70884,                0.64348,                 1.3043,               0.001882,               0.001882,               0.001882
                    249,                0.40824,                 0.3449,                0.99593,                0.88357,                0.86295,                0.89857,                0.75814,                0.70684,                0.64046,                 1.3044,               0.001849,               0.001849,               0.001849
                    250,                0.40898,                0.34409,                  1.002,                0.89146,                0.85424,                0.89876,                0.75727,                0.70483,                0.63715,                 1.3029,               0.001816,               0.001816,               0.001816
                    251,                0.40423,                0.34133,                0.99993,                0.90002,                0.85083,                0.89894,                0.75687,                0.70784,                0.64142,                 1.3076,               0.001783,               0.001783,               0.001783
                    252,                0.40636,                0.34302,                  1.001,                 0.9032,                0.84766,                0.89912,                0.75827,                0.70978,                0.64508,                 1.3112,                0.00175,                0.00175,                0.00175
                    253,                0.40935,                0.34258,                 1.0031,                0.91232,                0.83915,                 0.8984,                0.75905,                0.70534,                0.64419,                 1.3064,               0.001717,               0.001717,               0.001717
                    254,                0.39981,                0.33253,                0.99438,                0.89321,                0.85303,                0.89838,                0.76024,                0.70489,                0.64388,                 1.3073,               0.001684,               0.001684,               0.001684
                    255,                0.40271,                0.33054,                 1.0039,                0.88316,                0.86133,                0.89856,                0.76307,                0.70666,                0.64226,                 1.3082,               0.001651,               0.001651,               0.001651
                    256,                0.40145,                0.33487,                0.99563,                0.88532,                 0.8607,                0.89685,                0.76006,                0.70435,                0.64059,                 1.3059,               0.001618,               0.001618,               0.001618
                    257,                0.39178,                0.33434,                0.99589,                0.88448,                0.85966,                0.89731,                0.75957,                0.70217,                0.63815,                 1.3036,               0.001585,               0.001585,               0.001585
                    258,                0.39798,                0.33301,                0.99519,                0.90176,                0.84679,                0.89765,                0.75956,                0.70466,                0.63777,                 1.3057,               0.001552,               0.001552,               0.001552
                    259,                0.39281,                 0.3253,                0.98889,                0.88099,                0.86868,                0.89755,                0.75948,                0.70663,                0.64072,                  1.308,               0.001519,               0.001519,               0.001519
                    260,                0.38831,                0.32592,                0.99448,                0.88088,                 0.8694,                0.89765,                0.76075,                0.70537,                 0.6375,                 1.3059,               0.001486,               0.001486,               0.001486
                    261,                0.40154,                0.33247,                 0.9983,                0.88202,                0.86398,                0.89672,                0.76273,                0.70266,                0.63273,                 1.3007,               0.001453,               0.001453,               0.001453
                    262,                0.39191,                0.33119,                0.99216,                0.88241,                0.86679,                0.89746,                0.76388,                0.70329,                0.63263,                 1.3004,                0.00142,                0.00142,                0.00142
                    263,                0.39033,                0.32641,                0.99345,                0.88369,                0.86291,                0.89689,                0.76158,                0.70427,                0.63471,                 1.2995,               0.001387,               0.001387,               0.001387
                    264,                0.39367,                 0.3316,                0.99119,                0.88241,                0.86212,                0.89757,                0.76156,                0.70692,                0.63746,                 1.3029,               0.001354,               0.001354,               0.001354
                    265,                0.39225,                0.33016,                0.99204,                0.88235,                0.86323,                0.89589,                0.76066,                 0.7117,                0.64249,                 1.3082,               0.001321,               0.001321,               0.001321
                    266,                 0.3952,                0.32455,                 0.9941,                0.91371,                0.83913,                0.89609,                0.75984,                0.71135,                0.64503,                  1.309,               0.001288,               0.001288,               0.001288
                    267,                 0.3871,                0.32431,                0.99492,                0.90589,                0.84402,                0.89683,                0.75857,                0.71153,                0.65101,                 1.3104,               0.001255,               0.001255,               0.001255
                    268,                0.38228,                0.31521,                0.98771,                0.91694,                0.83768,                0.89891,                0.75838,                0.71275,                0.65206,                 1.3129,               0.001222,               0.001222,               0.001222
                    269,                0.39094,                0.32369,                0.99318,                0.91229,                0.83845,                 0.8987,                0.75831,                0.71306,                0.65294,                 1.3144,               0.001189,               0.001189,               0.001189
                    270,                0.39039,                0.32075,                0.99442,                0.89008,                 0.8606,                0.89848,                0.75902,                  0.711,                0.65143,                 1.3144,               0.001156,               0.001156,               0.001156
                    271,                0.37755,                0.31528,                0.98653,                0.88243,                0.86424,                0.89604,                0.76044,                0.71111,                0.65328,                 1.3146,               0.001123,               0.001123,               0.001123
                    272,                0.38505,                0.31928,                0.98972,                0.88248,                0.86308,                0.89661,                 0.7599,                0.71377,                 0.6519,                 1.3186,                0.00109,                0.00109,                0.00109
                    273,                 0.3804,                0.32038,                0.98872,                0.88429,                0.86305,                0.89786,                0.75945,                0.71373,                0.64974,                 1.3193,               0.001057,               0.001057,               0.001057
                    274,                0.38559,                0.31552,                0.98711,                0.88448,                0.86205,                0.89679,                0.75825,                0.71336,                0.64816,                 1.3198,               0.001024,               0.001024,               0.001024
                    275,                0.38383,                0.32385,                0.98709,                0.88766,                0.85479,                0.89701,                0.75834,                0.71674,                0.64599,                  1.324,               0.000991,               0.000991,               0.000991
                    276,                0.37614,                0.31535,                0.98593,                0.89724,                0.84937,                0.89762,                0.75902,                 0.7177,                0.64423,                 1.3259,               0.000958,               0.000958,               0.000958
                    277,                0.37244,                0.31912,                0.98719,                0.89094,                0.85189,                0.89701,                0.75875,                0.71797,                0.64536,                 1.3283,               0.000925,               0.000925,               0.000925
                    278,                0.38091,                0.31403,                0.98347,                0.90122,                0.84241,                0.89762,                0.76027,                0.71701,                0.64369,                 1.3279,               0.000892,               0.000892,               0.000892
                    279,                0.37385,                0.31353,                0.98363,                0.89876,                0.84663,                 0.8978,                0.76034,                0.71585,                0.64404,                 1.3273,               0.000859,               0.000859,               0.000859
                    280,                0.37362,                0.31563,                0.98922,                0.90392,                0.84798,                0.89859,                  0.759,                0.71133,                0.64282,                 1.3229,               0.000826,               0.000826,               0.000826
                    281,                0.36945,                0.30485,                0.98205,                0.90293,                0.84739,                0.89874,                0.75905,                0.70943,                0.64296,                 1.3217,               0.000793,               0.000793,               0.000793
                    282,                0.38009,                0.31787,                0.99009,                0.89795,                0.84739,                0.89751,                0.75932,                0.70861,                0.64223,                 1.3206,                0.00076,                0.00076,                0.00076
                    283,                0.36412,                0.29909,                0.97844,                0.88837,                0.85911,                 0.8978,                0.75854,                0.70782,                0.64318,                 1.3193,               0.000727,               0.000727,               0.000727
                    284,                0.37375,                0.31709,                0.98864,                0.89867,                0.84956,                0.89805,                0.75858,                0.70911,                0.64147,                 1.3214,               0.000694,               0.000694,               0.000694
                    285,                0.36758,                0.31165,                0.98184,                0.90205,                0.84642,                0.89747,                0.75891,                0.70952,                0.64029,                 1.3227,               0.000661,               0.000661,               0.000661
                    286,                0.37599,                0.31456,                0.98778,                 0.9012,                0.84825,                0.89779,                0.75771,                0.70902,                0.63831,                 1.3227,               0.000628,               0.000628,               0.000628
                    287,                0.37487,                0.31891,                0.98938,                0.90094,                0.85048,                0.89754,                 0.7576,                0.70952,                0.64204,                 1.3227,               0.000595,               0.000595,               0.000595
                    288,                0.37166,                0.31022,                0.98419,                0.90015,                0.85894,                0.89812,                0.75846,                0.70992,                0.63841,                 1.3233,               0.000562,               0.000562,               0.000562
                    289,                0.37035,                0.31363,                0.98118,                0.89713,                0.85657,                0.89721,                 0.7598,                0.71008,                0.63641,                 1.3245,               0.000529,               0.000529,               0.000529
                    290,                0.37493,                0.30692,                0.98581,                0.89604,                0.85545,                0.89735,                0.75933,                0.70903,                0.63733,                 1.3244,               0.000496,               0.000496,               0.000496
                    291,                0.25079,                 0.2073,                0.89501,                0.90008,                0.85328,                0.89765,                0.75991,                0.70962,                0.63668,                 1.3251,               0.000463,               0.000463,               0.000463
                    292,                0.24426,                 0.2006,                0.89362,                0.90206,                0.85395,                0.89785,                0.75948,                0.71017,                0.63279,                 1.3266,                0.00043,                0.00043,                0.00043
                    293,                0.24029,                0.19536,                0.88844,                0.90232,                0.86128,                0.89864,                0.76162,                0.70828,                0.62911,                 1.3249,               0.000397,               0.000397,               0.000397
                    294,                  0.246,                0.20039,                0.89341,                0.90179,                0.85912,                0.89846,                0.76233,                0.70881,                0.62818,                 1.3259,               0.000364,               0.000364,               0.000364
                    295,                0.23308,                0.18997,                 0.8875,                0.90388,                0.85641,                0.89837,                0.76292,                0.70934,                0.62695,                 1.3262,               0.000331,               0.000331,               0.000331
                    296,                0.23688,                0.19292,                0.88631,                0.90409,                0.85742,                0.89787,                0.76208,                0.71123,                0.62565,                 1.3293,               0.000298,               0.000298,               0.000298
                    297,                0.23495,                 0.1881,                0.89146,                0.90606,                0.85947,                0.89744,                 0.7605,                0.71116,                0.62356,                 1.3287,               0.000265,               0.000265,               0.000265
                    298,                0.22958,                0.18542,                0.88529,                0.89809,                0.85904,                0.89725,                0.76089,                0.70946,                0.62331,                 1.3261,               0.000232,               0.000232,               0.000232
                    299,                0.23383,                0.18951,                0.88875,                0.89944,                0.85955,                0.89726,                0.76089,                0.70805,                0.62216,                 1.3247,               0.000199,               0.000199,               0.000199
                    300,                0.23382,                 0.1898,                 0.8888,                0.89409,                0.86282,                0.89751,                0.76047,                0.70903,                 0.6205,                 1.3266,               0.000166,               0.000166,               0.000166
