                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.64161,                0.63986,                 1.1565,                0.90795,                0.83016,                0.89377,                0.71427,                0.80035,                0.66176,                  1.315,             0.00042288,             0.00042288,             0.00042288
                     52,                0.63037,                0.62049,                 1.1459,                0.91307,                0.81444,                0.89006,                0.70525,                0.80481,                0.68796,                 1.3298,             0.00041875,             0.00041875,             0.00041875
                     53,                 0.6292,                0.64789,                  1.152,                0.90578,                0.80861,                0.89137,                0.71023,                0.78601,                0.70754,                 1.3122,             0.00041462,             0.00041462,             0.00041462
                     54,                0.63271,                 0.6492,                 1.1542,                0.87577,                0.83988,                0.90133,                0.72105,                0.79339,                0.65644,                 1.3136,              0.0004105,              0.0004105,              0.0004105
                     55,                0.62462,                0.62621,                 1.1475,                0.90313,                0.80338,                0.88672,                0.70985,                0.78835,                 0.6768,                 1.3208,             0.00040638,             0.00040638,             0.00040638
                     56,                0.61006,                0.60684,                 1.1378,                0.89648,                0.83276,                0.89928,                0.72112,                0.76025,                0.66924,                  1.287,             0.00040225,             0.00040225,             0.00040225
                     57,                0.60774,                0.59284,                 1.1299,                0.89487,                0.84191,                0.89693,                0.71336,                0.76359,                0.69148,                 1.3063,             0.00039813,             0.00039813,             0.00039813
                     58,                0.61025,                0.61606,                 1.1405,                0.88332,                0.81125,                0.87379,                 0.6858,                0.80403,                0.72473,                 1.3385,               0.000394,               0.000394,               0.000394
                     59,                0.61489,                 0.5974,                 1.1383,                0.89081,                0.81167,                0.88579,                 0.7025,                0.76947,                0.70133,                 1.2911,             0.00038988,             0.00038988,             0.00038988
                     60,                0.61513,                0.60206,                 1.1463,                0.87542,                0.83845,                0.89236,                0.71701,                0.76773,                0.67322,                 1.2994,             0.00038575,             0.00038575,             0.00038575
                     61,                0.62212,                0.62448,                 1.1414,                0.90036,                0.83202,                0.89211,                0.70825,                0.79028,                0.67424,                 1.3172,             0.00038163,             0.00038163,             0.00038163
                     62,                 0.6216,                0.60269,                 1.1422,                0.90428,                0.82283,                0.89227,                 0.7126,                0.77399,                 0.6715,                  1.301,              0.0003775,              0.0003775,              0.0003775
                     63,                0.60889,                0.59381,                 1.1305,                0.87366,                0.83513,                0.88762,                0.71371,                0.76227,                0.68657,                 1.2806,             0.00037337,             0.00037337,             0.00037337
                     64,                0.59831,                0.56941,                 1.1293,                 0.9112,                0.82385,                0.89124,                0.71834,                0.76906,                0.66035,                  1.301,             0.00036925,             0.00036925,             0.00036925
                     65,                0.60393,                0.58363,                  1.132,                0.90001,                 0.8228,                0.89257,                0.71716,                0.75729,                0.64603,                  1.287,             0.00036513,             0.00036513,             0.00036513
                     66,                0.59207,                0.58729,                 1.1229,                0.87835,                0.82007,                0.87829,                 0.6982,                0.78998,                0.70799,                 1.3284,               0.000361,               0.000361,               0.000361
                     67,                0.59107,                0.57303,                 1.1209,                0.88787,                0.84745,                0.89369,                0.71308,                0.76148,                0.66794,                 1.2913,             0.00035687,             0.00035687,             0.00035687
                     68,                 0.5804,                0.56119,                  1.116,                0.86808,                0.83556,                0.88826,                0.71368,                0.74976,                0.66838,                 1.2781,             0.00035275,             0.00035275,             0.00035275
                     69,                0.57817,                0.55569,                 1.1173,                0.87279,                 0.8581,                0.88782,                0.71596,                0.75772,                0.66406,                 1.2894,             0.00034862,             0.00034862,             0.00034862
                     70,                0.58458,                0.56147,                 1.1128,                0.90337,                0.82741,                0.89604,                0.72808,                0.73469,                0.65064,                 1.2763,              0.0003445,              0.0003445,              0.0003445
